Recipient,Supplier,Year of order, ,Number ordered,0.1,Weapon designation,Weapon description,Number delivered,0.2,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
SRI,China,2007,?,25,?,PL-5E,SRAAM,25,?,2008,New,For F-7GS combat aircraft,0.11,2.75,2.75
SRI,China,2004,,3,?,Type-408C,air search radar,3,?,2004; 2005; 2006,New,Designation uncertain (reported as '150km 3D air-surveillance radar'); incl for civilian air traffic control,10,30,30
SRI,China,2007,?,40,?,Type-89/ZSD-89,APC,40,?,2007; 2008,New,Incl command post version,0.3,12,12
SRI,China,2001,?,120,?,WZ-551,APC,120,?,2002; 2003; 2004; 2005; 2006; 2007,New,,0.35,42,42
SRI,China,2005,?,70,?,WZ-551,IFV,70,?,2006; 2007,New,,0.9,63,63
SRI,China,2009,?,2,,Y-12,light transport aircraft,2,,2010,New,Y-12-IV version,2.5,5,5
SRI,China,2023,,2,,Y-12,light transport aircraft,2,,2023,New,Y-12-IV version,2.5,5,5
SRI,China,2007,?,1,?,YLC-18,air search radar,1,?,2008,New,,7.5,7.5,7.5
SRI,France,2014,?,4,,ship engine,ship engine,4,,2017; 2018,New,PA-6-20V (12200hp) diesel engine; for 2 Samarth (Sayurai) OPV from India,4,16,16
SRI,India,2019,?,1,,Do-228MP,maritime patrol aircraft,1,,2022,Second hand,Second-hand; 2-year loan,2.8,2.8,2.8
SRI,India,2005,,2,,Indra,air search radar,2,,2006,New,Possibly second-hand; aid against LTTE rebels; Indra-2 version,4.75,9.5,9.5
SRI,India,2007,,2,,Indra,air search radar,2,,2007,New,Possibly second-hand; aid; Indra-2 version,4.75,9.5,9.5
SRI,India,2014,,2,,Samarth,OPV,2,,2017; 2018,New,Sri Lankan designation Sayurala,37,74,74
SRI,India,2007,,1,,Vikram,OPV,1,,2007,Second hand,Second-hand; aid; Sri Lankan designation Sagara,11,11,11
SRI,India,2008,,1,,Vikram,OPV,1,,2008,Second hand,Second-hand,11,11,11
SRI,Indonesia,2008,?,5,,P-2,APC,5,?,2008,New,For police,0.12,0.6,0.6
SRI,Israel,2007,?,4,?,Blue Horizon,UAV,4,?,2007,New,Blue Horizon-2 version,0.15,0.6,0.6
SRI,Israel,2004,?,1,,Kfir C-7,FGA aircraft,1,,2005,Second hand but modernized,Second-hand; part of $25 m deal; probably modernized before delivery,12.21,12.21,12.21
SRI,Israel,2006,?,3,?,Scout,UAV,3,?,2007,New,Super Scout version,0.1,0.3,0.3
SRI,Israel,2009,,6,,Super Dvora,patrol craft,6,,2009; 2011,New,Super Dvora Mk-3 version,5.25,31.5,31.5
SRI,Pakistan,2007,?,100,?,Red Arrow-8,anti-tank missile,100,?,2008,New,,0.01,1,1
SRI,Russia,2001,?,36,?,BMP-2,IFV,36,?,2001,New,,0.9,32.4,32.4
SRI,Russia,2012,?,3,?,Mi-17,transport helicopter,3,?,2013,New,Mi-171E version,7.25,21.75,21.75
SRI,Ukraine,2006,,4,,MiG-27K,FGA aircraft,4,,2006,Second hand,Second-hand; for use against LTTE rebels,5.2,20.8,20.8
SRI,United States,2010,?,2,?,Bell-412,helicopter,2,,2011,New,,5,10,10
SRI,United States,2018,,1,,Hamilton,OPV,1,,2018,Second hand,Second-hand; aid,54,54,54
SRI,United States,2021,,1,,Hamilton,OPV,1,,2021,Second hand,Second-hand; aid,54,54,54
SRI,United States,2005,?,1,?,HF SWR-503,sea search radar,1,,2007,New,Aid against LTTE rebels,5,5,5
SRI,United States,2022,,2,?,King Air Maritime,maritime patrol aircraft,0,,,New,Aid; King Air-360ER version,7.5,15,0
SRI,United States,2004,,1,,Reliance,OPV,1,,2004,Second hand but modernized,Second-hand; aid; modernized (for $6.9 m) before delivery; Sri Lankan designation Samudura,9.9,9.9,9.9
SSD,China,2013,?,1200,,Red Arrow-73,anti-tank missile,1200,,2014,New,$14.5 m deal (incl 100 launchers); Red Arrow-73D version,0.01,12,12
SSD,Russia,2007,,9,,Mi-17,transport helicopter,9,,2011,New,Mi-17V-5 version (not incl 1 Mi-172 version for government VIP transport),7.25,65.25,65.25
SSD,Russia,2014,,6,?,Mi-24P/Mi-35P,combat helicopter,6,?,2015; 2016,Second hand,Second-hand; $42.8 m deal; sold via Ukraine,3.6,21.6,21.6
SSD,South Africa,2012,?,10,?,Mamba,APC/APV,10,,2012,New,Reva-3 version,0.15,1.5,1.5
SSD,UAE,2014,,85,?,Cougar,APV,85,?,2014,New,,0.14,11.9,11.9
SSD,UAE,2021,?,150,?,Tygra,APC,150,?,2021; 2022,New,Possibly second-hand or incl second-hand; incl for police,0.11,16.5,16.5
SSD,UAE,2012,,88,?,Typhoon,APC,88,?,2013; 2014,New,Possibly for police,0.2,17.6,17.6
SSD,Uganda,2015,?,2,?,L-39Z Albatros,trainer/combat aircraft,2,,2016,Second hand,Second-hand,2,4,4
SSD,Ukraine,2006,?,11,?,BM-21 Grad 122mm,self-propelled MRL,11,,2007; 2008; 2009,Second hand,Second-hand; last 6 temporary held ransom in 2008 by Somali pirates while being delivered by ship from Ukraine to Kenya; originally claimed to be for Kenya,0.24,2.64,2.64
SSD,Ukraine,2006,?,77,?,T-72M1,tank,77,?,2007; 2008,Second hand,Second-hand (33 more held ransom in 2008 by Somali pirates while being delivered by ship from Ukraine to Kenya and held-up used by Kenya since 2008),1.04,80.08,80.08
SSD,United States,2012,,25,?,vehicle engine,vehicle engine,25,?,2012; 2013,New,Cummins-8.81 (400hp) diesel engine; for 25 Typhoon APC from UAE,0.05,1.25,1.25
SSD,unknown supplier(s),2009,?,1,,Beech-1900,light transport aircraft,1,,2010,Second hand,,1.52,1.52,1.52
SSD,unknown supplier(s),2014,?,1,?,DA42MPP,reconnaissance aircraft,1,,2015,New,,0.5,0.5,0.5
SSD,unknown supplier(s),2014,?,50,?,QW-2,portable SAM,50,?,2014,New,Designation uncertain; supplier probably China,0.07,3.5,3.5
SSD,unknown supplier(s),2022,?,10,?,Titan,APC,10,?,2022,New,Titan-S version,0.13,1.3,1.3
SUD,Armenia,2005,?,1,,An-32,transport aircraft,1,,2006,Second hand,Second-hand; probably; ordered via Ukraine; modernized before delivery in Ukraine; for police,4.4,4.4,4.4
SUD,Belarus,2003,?,10,?,2S1 122mm,self-propelled gun,10,,2003,Second hand,Second-hand; Sudanese designation Abu Fatma,0.36,3.6,3.6
SUD,Belarus,2002,?,12,?,BM-21 Grad 122mm,self-propelled MRL,12,,2002; 2003,Second hand,Second-hand; incl 10 BM-21b/9P138 version,0.24,2.88,2.88
SUD,Belarus,2003,?,9,,BMP-2,IFV,9,,2003,Second hand,Second-hand,0.36,3.24,3.24
SUD,Belarus,2003,?,39,?,BRDM-2,reconnaissance AV,39,,2003,Second hand,Second-hand,0.06,2.34,2.34
SUD,Belarus,2006,?,2,,BTR-70,APC,2,,2007,Second hand but modernized,Second-hand but modernized to Kobra-K2 IFV before delivery,0.18,0.36,0.36
SUD,Belarus,2014,?,70,?,BTR-70,APC,70,,2015; 2016; 2017,Second hand,Second-hand,0.11,7.56,7.56
SUD,Belarus,2017,,6,,BTR-70,APC,6,,2018,Second hand but modernized,Second-hand but modernized to BTR-70MB before delivery,0.18,1.07,1.07
SUD,Belarus,2002,?,24,?,D-30 122mm,towed gun,24,,2002; 2003,Second hand,Second-hand; supplier uncertain (possibly Slovakia but delivered or sold via Belarus),0.14,3.36,3.36
SUD,Belarus,2022,?,5,?,Kaiman,APV,5,?,2022,New,,0.16,0.8,0.8
SUD,Belarus,2014,?,3,?,Mi-24P/Mi-35P,combat helicopter,3,,2015; 2016,Second hand,Second-hand,3.6,10.8,10.8
SUD,Belarus,2012,?,4,?,Mi-24V/Mi-35,combat helicopter,4,,2013; 2014,Second hand,Second-hand; incl Mi-24R version,3.4,13.6,13.6
SUD,Belarus,2014,?,2,?,Mi-8T,transport helicopter,2,,2014,Second hand,Second-hand,2.4,4.8,4.8
SUD,Belarus,2014,?,2,?,Mi-8T,transport helicopter,0,,,Second hand,Second-hand,2.4,4.8,0
SUD,Belarus,2016,?,1,?,Mi-8T,transport helicopter,1,,2016,Second hand,Second-hand,2.4,2.4,2.4
SUD,Belarus,2012,,8,?,Su-24,bomber aircraft,8,,2013; 2015; 2016,Second hand,Second-hand,14,112,112
SUD,Belarus,2007,?,15,?,Su-25,ground attack aircraft,15,,2008; 2009; 2010,Second hand,Second-hand,4.6,69,69
SUD,Belarus,2018,?,4,?,Su-25,ground attack aircraft,4,,2019,Second hand,Second-hand; incl 1 Su-25UB trainer/combat version,4.6,18.4,18.4
SUD,China,2002,?,12,?,A-5C/Fantan,FGA aircraft,12,?,2003,New,No. could be up to 20,6.75,81,81
SUD,China,2014,?,5,?,CH-3,armed UAV,5,?,2015,New,,2.4,12,12
SUD,China,2015,?,5,?,CH-4A,UAV,5,?,2016; 2017,New,,3,15,15
SUD,China,2003,?,12,?,CJ-6,trainer aircraft,12,?,2005,New,BT-6 version,0.19,2.28,2.28
SUD,China,2015,?,2,?,FB-6,mobile SAM system,2,?,2016,New,,2,4,4
SUD,China,2005,?,50,?,FN-6,portable SAM,50,?,2006,New,,0.08,4,4
SUD,China,2015,?,100,?,FN-6,portable SAM,100,?,2016,New,,0.08,8,8
SUD,China,2015,?,6,,FTC-2000,trainer/combat aircraft,6,?,2017; 2018,New,,10,60,60
SUD,China,2004,?,12,?,K-8,trainer/combat aircraft,12,?,2005; 2008,New,Incl for combat role,3.5,42,42
SUD,China,2015,?,40,?,Python-3,SRAAM,40,?,2017; 2018,New,PL-8 version; for FTC-2000 trainer/combat aircraft,0.11,4.4,4.4
SUD,China,2009,?,450,?,Red Arrow-8,anti-tank missile,450,?,2009; 2010; 2011; 2012,New,,0.01,4.5,4.5
SUD,China,2008,?,50,?,Type-59D,tank,50,?,2010; 2011; 2012; 2013; 2014; 2015,New,Sudanese Type-59 rebuilt to Type-59D; assembled in Sudan,2.25,112.5,112.5
SUD,China,2001,?,25,?,Type-85-IIM,tank,25,?,2002; 2003; 2004; 2005; 2006,New,Possibly assembled in Sudan; Sudanese designation Al-Bashier,2.7,67.5,67.5
SUD,China,2009,?,6,,WS-1B 302mm,self-propelled MRL,6,?,2014,New,,0.9,5.4,5.4
SUD,China,2013,?,10,?,WZ-523,IFV,10,?,2014; 2015,New,Possibly assembled in Sudan as Shareef-2,0.9,9,9
SUD,China,2003,?,50,?,WZ-551,IFV,50,?,2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,New,Assembled or produced under licence in Sudan as Shateef-2,0.9,45,45
SUD,Iran,2007,?,5,,Ababil-3,UAV,5,?,2008,New,,0.2,1,1
SUD,Iran,2004,?,20,?,Rakhsh,APC,20,?,2005; 2006,New,Sudanese designation Amir; possibly assembled in Sudan,0.15,3,3
SUD,Iran,2007,?,5,?,Shahine,towed MRL,5,?,2008,New,,0.35,1.75,1.75
SUD,Iran,2005,?,10,?,T-72Z,tank,10,?,2006,New,Possibly rebuilt Sudanese T-54; T-55 or Type-59 tanks,1.39,13.9,13.9
SUD,Iran,2001,?,10,?,Type-86,IFV,10,?,2003,New,Boraq version; Sudanese designation Khatim-1; supplier uncertain,0.9,9,9
SUD,Russia,2008,?,2,?,An-74,transport aircraft,2,?,2009,Second hand,Second-hand,10.4,20.8,20.8
SUD,Russia,2004,,60,?,BTR-80A,IFV,60,?,2009; 2010,New,Sudanese designation Shareef-1; possibly assembled in Sudan,0.9,54,54
SUD,Russia,2011,?,100,?,Kornet,anti-tank missile,100,?,2012,New,,0.04,4,4
SUD,Russia,2004,?,15,?,Mi-17,transport helicopter,15,?,2004; 2005; 2006; 2007; 2008,New,Possibly incl for police,7.25,108.75,108.75
SUD,Russia,2011,,6,?,Mi-17,transport helicopter,6,?,2012,New,,7.25,43.5,43.5
SUD,Russia,2013,,8,?,Mi-17,transport helicopter,8,?,2015; 2016,New,,7.25,58,58
SUD,Russia,2009,,4,,Mi-17,transport helicopter,4,,2010,New,,7.25,29,29
SUD,Russia,2009,,12,?,Mi-24P/Mi-35P,combat helicopter,12,,2011,Second hand but modernized,Probably second-hand but modernized before delivery; probably incl Mi-24V version,5.94,71.28,71.28
SUD,Russia,2005,,12,,Mi-24P/Mi-35P,combat helicopter,12,?,2005,Second hand but modernized,Probably second-hand but modernized before delivery; probably incl Mi-24V version,5.94,71.28,71.28
SUD,Russia,2013,,12,,Mi-24P/Mi-35P,combat helicopter,12,?,2015; 2016; 2017,Second hand but modernized,Probably second-hand but modernized before delivery,5.94,71.28,71.28
SUD,Russia,2002,,12,,MiG-29S,FGA aircraft,12,,2003; 2004,New,$120 m deal; MiG-29SE version; incl 2 MiG-29UB,28.5,342,342
SUD,Russia,2017,,6,,vehicle engine,vehicle engine,6,,2018,New,KAMAZ-7403 (260hp) diesel engine; for 6 BTR-70 modernized to BTR-70MB from Belarus,0.03,0.18,0.18
SUD,Russia,2007,?,50,?,vehicle engine,vehicle engine,50,?,2008; 2009; 2010; 2011; 2012,New,V-55B or V-55V (600hp) version for modernization of T-54 and T-55 tanks to Digna; supplier uncertain,0.08,4,4
SUD,Russia,2005,?,10,?,vehicle engine,vehicle engine,10,?,2006,New,V-46 (780hp) diesel engine; for 10 T-72Z tanks from Iran,0.11,1.1,1.1
SUD,Serbia,2008,?,3,?,UTVA-75,light/trainer aircraft,3,?,2009,Second hand,Second-hand,0.1,0.29,0.29
SUD,Slovakia,2007,?,10,?,Cobra 30mm,IFV turret,10,?,2007,New,For BTR-70 APC from Belarus and for modernization of Boraq or WZ-551 IFV,0.55,5.5,5.5
SUD,UAE,2022,?,10,?,MCAV-20,APV,10,?,2022,New,,0.18,1.8,1.8
SUD,UAE,2012,?,30,?,Typhoon,APC,30,?,2013,New,,0.2,6,6
SUD,Ukraine,2011,?,46,?,2S1 122mm,self-propelled gun,46,,2011; 2012; 2013,Second hand,Second-hand but possibly modernized before delivery,0.36,16.56,16.56
SUD,Ukraine,2004,?,12,?,AI-25,turbofan,12,?,2006; 2008,New,For 12 K-8 trainer aircraft from China,0.6,7.2,7.2
SUD,Ukraine,2005,?,5,?,An-32,transport aircraft,5,?,2008; 2009,New,An-32B version; possibly incl modernized second-hand aircraft,11,55,55
SUD,Ukraine,2011,?,30,?,BM-21 Grad 122mm,self-propelled MRL,30,,2011,Second hand,Second-hand,0.24,7.2,7.2
SUD,Ukraine,2011,?,50,?,BMP-1,IFV,50,,2011; 2012; 2013,Second hand,Second-hand but possibly modernized before delivery,0.36,18,18
SUD,Ukraine,2011,?,10,?,BRDM-2,reconnaissance AV,10,,2011,Second hand,Second-hand,0.06,0.6,0.6
SUD,Ukraine,2009,?,10,?,BTR-3,IFV,10,,2010; 2011,New,,1,10,10
SUD,Ukraine,2011,?,1,?,BTR-70,APC,1,,2012,Second hand,Second-hand but possibly modernized before delivery,0.11,0.11,0.11
SUD,Ukraine,2012,?,5,?,D-30 122mm,towed gun,5,,2013,Second hand,Second-hand,0.14,0.7,0.7
SUD,Ukraine,2011,?,42,?,Malyutka,anti-tank missile,42,?,2011,Second hand,Probably second-hand; designation uncertain (reported as 'portable anti-tank missile and/or launcher'),0,0.17,0.17
SUD,Ukraine,2011,?,1,?,MiG-29,fighter aircraft,1,,2011,Second hand,Second-hand; MiG-29UB version,8.26,8.26,8.26
SUD,Ukraine,2009,?,60,?,T-55,tank,60,,2010; 2011,Second hand,Second-hand,0.5,30,30
SUD,Ukraine,2009,?,130,?,T-72M1,tank,130,,2010; 2011; 2012; 2013,Second hand,Second-hand,1.04,135.2,135.2
SUD,unknown supplier(s),2013,?,120,?,9M33,SAM,120,?,2014,Second hand,Probably second-hand but possibly modernized before delivery,0.04,4.8,4.8
SUD,unknown supplier(s),2013,?,4,?,Osa,mobile SAM system,4,?,2014,Second hand,Second-hand but possibly modernized before delivery,4,16,16
SUR,Colombia,2012,,1,,Hunter TR-12,APC,1,?,2012,New,,0.16,0.16,0.16
SUR,France,2012,,1,,FPB-98,patrol craft,1,,2013,New,Part of 17 m deal (incl 2 FPB-72 patrol craft); for police,6.5,6.5,6.5
SUR,India,2009,?,3,,SA-316B Alouette-3,light helicopter,3,,2015,New,$15-30 m deal (financed by Indian credit); Chetak version,0.9,2.7,2.7
SWD,Australia,2003,,2,,Saab-340,transport aircraft,2,,2003,Second hand,Second-hand; Saab-340BPlus version; Swedish designation Tp-100C,2.8,5.6,5.6
SWD,Canada,2022,,2,,Global Express,transport aircraft,0,,,New,Global-6500 version; for modification to GlobalEye (S-106) AEW aircraft in Sweden,25,50,0
SWD,Finland,2010,,113,,AMV,APC,113,,2013; 2014,New,SEK2.5 b deal ($338 m; offsets 100% incl production of components in Sweden); incl 14 command post; 18 ambulance  and 7 ARV version; option on 113 more not used; Swedish designation Patgb-360,0.32,36.16,36.16
SWD,Finland,2023,,370,?,Patria 6x6,APC,20,,2023,New,Swedish designation Pb-300; delivery planned 2023-2033,0.35,129.5,7
SWD,Finland,2002,,63,,XA-200,APC,63,?,2003; 2004,New,$37 m deal; XA-2025 version,0.35,22.05,22.05
SWD,France,2023,,,,Akeron-MP,anti-tank missile,0,,,New,Swedish desgnation RBS-58,0.03,0,0
SWD,France,2001,?,5,,FLASH,ASW sonar,5,?,2015; 2016; 2017,New,FLASH-S version for 5 NH-90 ASW helicopters from FRG,2,10,10
SWD,France,2023,,1,,Learjet-60,light transport aircraft,1,,2023,Second hand,Second-hand; for testing of aircraft systems,3.3,3.3,3.3
SWD,France,2001,,13,,NH-90 TTH,transport helicopter,13,?,2011; 2013; 2014; 2015; 2016; 2017; 2018; 2019,New,Part of $660 m deal (most assembled in Finland; offsets 100% incl $220 m production of components in Sweden for 200 NH-90); NH-90TTT version; incl for SAR; Swedish designation Hkp-14E,7,91,91
SWD,Germany,2022,,4,,BR710,turbofan,0,,,New,For 2 Global-6500 transport aircraft from Canada modified in Sweden to GlobalEye AEW aircraft,2.5,10,0
SWD,Germany,2021,,7,,G-120TP,trainer aircraft,7,,2023,New,Swedish designation Sk-40,0.4,2.8,2.8
SWD,Germany,2008,,6,,PiPz-3 Kodiak,AEV,6,?,2011; 2012,New,,2.5,15,15
SWD,Germany,2001,?,1,,Learjet-35/36,light transport aircraft,1,,2002,Second hand,Second-hand; for target towing and EW training; operated by civilian company for Swedish armed forces; Learjet-35A version,1.72,1.72,1.72
SWD,Germany,2001,,5,,NH-90 NFH,ASW helicopter,5,,2015; 2016; 2017,New,Part of $660 b deal (most assembled in Finland; offsets 100% incl $220 m production in Sweden of components for 200 NH-90); Swedish designation Hkp-14F,14.5,72.5,72.5
SWD,Germany,2023,,48,?,vehicle engine,vehicle engine,0,,,New,MAN D-2066 (440hp) diesel engine for 48 Archer self-propelled gun produced in Sweden,0.08,3.84,0
SWD,Israel,2002,?,14,?,Litening,aircraft EO system,14,?,2006; 2007; 2008; 2009,New,Litening G-3 version; from FRG production line; for JAS-39 combat aircraft,1,14,14
SWD,Italy,2001,,20,,A-109K,light helicopter,20,?,2006; 2007; 2008; 2009,New,SEK1.4 b ($180 m) deal (incl components made in South Africa as offsets for South African order for JAS-39 combat aircraft); A-109LUH (A-109M) version; Swedish designation Hkp-15; 2 more on loan from 2002 for training,2.75,55,55
SWD,Italy,2014,,60,?,Skyward,aircraft EO system,2,?,2021,New,Skyward-G version; for 60 Gripen-E combat aircraft produced in Sweden,1,60,2
SWD,Netherlands,2023,,3,,SMART-L,air/sea search radar,0,,,New,SEK1 b deal,15,45,0
SWD,Norway,2009,?,97,?,Protector,APC turret,97,?,2010,New,For 97 RG-32 APC from  South Africa,0.05,4.85,4.85
SWD,Norway,2010,?,24,?,Protector,APC turret,24,?,2015; 2016; 2017,New,For 24 Archer self-propelled guns produced in Sweden,0.05,1.2,1.2
SWD,Norway,2012,?,30,?,Protector,APC turret,30,?,2013,New,For 30 BvS-10 APC produced in Sweden,0.05,1.5,1.5
SWD,Norway,2013,?,75,?,Protector,APC turret,75,?,2014; 2015,New,For 75 BvS-10 APC produced in Sweden,0.05,3.75,3.75
SWD,Norway,2015,,5,,ST-2400,ASW sonar,5,?,2016; 2017,New,For modernization of 5 Tapper patrol craft,1.5,7.5,7.5
SWD,Norway,2017,,2,,ST-2400,ASW sonar,2,?,2020,New,For modernization of 2 Göteborg corvettes,1.5,3,3
SWD,Poland,2017,,1,,Artemis,support ship,1,,2023,New,For modification in Sweden to SIGINT ship,20,20,20
SWD,South Africa,2005,,102,,RG-32 Scout,APV,102,?,2006; 2007,New,ZAR180 m ($28 m) deal (part of offsets for South African order for JAS-39 combat aircraft); RG-32M version; Swedish designation Galten,0.14,14.28,14.28
SWD,South Africa,2009,,60,,RG-32 Scout,APV,60,,2012,New,EUR18 m deal; RG-32M version; Swedish designation Galten; for use in Afghanistan,0.14,8.4,8.4
SWD,South Africa,2007,,98,?,RG-32 Scout,APV,98,,2008,New,Part of offsets for South African order for JAS-39 combat aircraft; RG-32M version; Swedish designation Galten; for use in Afghanistan,0.14,13.72,13.72
SWD,South Africa,2012,,120,?,RG-32 Scout,APV,120,?,2013,New,GBP43 m deal; RG-32M version; Swedish designation Galten,0.14,16.8,16.8
SWD,United Kingdom,2023,,,,CAMM,SAM,0,,,New,For use with Sea Ceptor SAM system on 5 Visby corvettes,0.35,0,0
SWD,United Kingdom,2005,,2000,?,NLAW,anti-tank missile,2000,?,2009; 2010; 2011; 2012,New,SEK500 m ($63 m) deal; designed in Sweden but produced in UK for Sweden; Swedish designation Rb-57,0.01,20,20
SWD,United Kingdom,2014,,60,?,Raven ES-05,combat aircraft radar,2,?,2021,New,For 60 Gripen-E combat aircraft produced in Sweden; incl production of components in Sweden,2.5,150,5
SWD,United Kingdom,2023,?,5,,Sea Ceptor,SAM system,0,,,New,For modernization of 5 Visby corvettes; selected but not yet ordered by end-2023,0,0,0
SWD,United Kingdom,2022,,2,,Seaspray,MP aircraft radar,0,,,New,For GlobalEye AEW aircraft produced in Sweden; Seaspray-7500E version,2,4,0
SWD,United States,2004,,53,?,AIM-120C AMRAAM,BVRAAM,53,?,2005,New,Part of $53 m deal; AIM-120C-5 version,0.6,31.8,31.8
SWD,United States,2023,,250,,AIM-120C AMRAAM,BVRAAM,0,,,New,$605 m deal; for JAS-39 combat aircraft; AIM-120C-8 version,0.6,150,0
SWD,United States,2002,,5,,APS-143(V),MP aircraft radar,5,,2016; 2017,New,$7.6 m deal; for 5 NH-90 ASW helicopters,2.5,12.5,12.5
SWD,United States,2015,?,4,,APS-143(V),MP aircraft radar,4,?,2021; 2022; 2023,New,For 4 NH-90 transport helicopters modified to ASW version,2.5,10,10
SWD,United States,2013,?,60,?,F414,turbofan,2,?,2021,New,F414-GE-39E version; for 60 Gripen-E combat aircraft produced in Sweden,2.5,150,5
SWD,United States,2011,?,53,,GBU-39 SDB,guided glide bomb,53,?,2016,New,,0.02,1.06,1.06
SWD,United States,2010,?,48,,LCR-2020,air/sea search radar,48,?,2011; 2012,New,Part of 'REMO-870 programme; Swedish designation PS-640; incl for coast guard and other civilian government agencies,5,240,240
SWD,United States,2018,,100,?,MIM-104 PAC-2,SAM,67,?,2021; 2022; 2023,New,MIM-104E GEM-T version; Swedish designation Rb-103a,1,100,67
SWD,United States,2018,,200,?,MIM-104 PAC-3 MSE,ABM missile,130,?,2021; 2022; 2023,New,Swedish designation Rb-103b,1.5,300,195
SWD,United States,2018,,4,,Patriot Configuration-3,SAM system,4,,2021; 2022,New,Swedish designation EldE-103,55,220,220
SWD,United States,2002,?,400,?,Paveway,guided bomb,400,?,2006; 2007; 2008; 2009,New,GBU-12 Paveway-2 version,0.02,8,8
SWD,United States,2011,,15,,S-70 Black Hawk,transport helicopter,15,?,2011; 2012; 2013,New,$207 m deal; UH-60M version; Swedish designation Hkp-16A,7.25,108.75,108.75
SWD,United States,2010,,8,,RQ-7 Shadow-200,UAV,8,,2011,New,$31 m deal (part of $77 m deal incl 3-year training and support by Swedish company); Swedish designation AUV-3,0.1,0.8,0.8
SWZ,Canada,2006,,6,?,aircraft engine,aircraft engine,6,?,2008,New,Pratt & Whitney Canada PT-6A-68B (1250hp) turboprop; for 6 PC-21 trainer aircraft produced in Switzerland,0.5,3,3
